Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026091604007689,HDHPC,84,46,"1,476",233.0,343908.0
2026091604007677,HDHPC,84,26,150,233.0,34950.0
2026091604007731,HDHPC,42,49,50,233.0,11650.0
2026091604007730,HDHPC,42,34,300,233.0,69900.0
2026091604007729,HDHPC,42,18,207,233.0,48231.0
2026091604007706,HDHPC,58,18,31,233.0,7223.0
2026091604007701,HDHPC,40,18,100,233.0,23300.0
2026091604007700,HDHPC,63,18,50,233.0,11650.0
2026091604007756,HEI,47,51,140,480.0,67200.0
2026091604007697,HLICF,42,35,100,8.24,824.0
2026091604007728,HPPL,47,52,585,383.0,224055.0
2026091604007727,HPPL,77,52,240,383.0,91920.0
2026091604007726,HPPL,43,52,200,383.0,76600.0
2026091604007725,HPPL,17,52,"1,975",383.0,756425.0
2026091604007765,HURJA,43,1,"1,000",264.1,264100.0
2026091604007717,HURJA,1,49,200,264.9,52980.0
2026091604007598,HURJA,43,34,642,264.3,169680.6
2026091604007530,HURJA,43,45,200,264.3,52860.0
2026091604007389,HURJA,43,4,158,264.3,41759.4
2026091604007414,JBLB,32,41,3,1250.0,3750.0
2026091604007776,JOSHI,8,74,224,269.1,60278.4
2026091604007775,JOSHI,57,74,66,269.6,17793.6
2026091604007572,JOSHI,16,57,405,270.0,109350.0
2026091604007364,JOSHI,39,17,80,270.0,21600.0
2026091604007352,JOSHI,39,17,400,270.0,108000.0
2026091604007761,KKHC,18,50,"1,000",284.9,284900.0
2026091604007741,KKHC,53,50,412,284.9,117378.8
2026091604007740,KKHC,53,26,100,284.8,28480.0
2026091604007739,KKHC,53,39,10,284.7,2847.0
2026091604007738,KKHC,53,17,10,284.6,2846.0
2026091604007737,KKHC,53,17,10,284.5,2845.0
2026091604007620,KKHC,52,22,100,283.9,28390.0
2026091604007375,KKHC,48,22,573,283.9,162674.7
2026091604007374,KKHC,48,29,350,283.9,99365.0
2026091604007278,KKHC,42,29,"1,150",283.9,326485.0
2026091604007277,KKHC,42,42,50,283.9,14195.0
2026091604007712,KKHC,18,84,323,284.0,91732.0
2026091604007709,KKHC,53,84,"2,000",284.0,568000.0
2026091604007704,KKHC,35,84,"1,000",284.0,284000.0
2026091604007692,KKHC,18,1,100,283.9,28390.0
2026091604007691,KKHC,18,22,347,283.9,98513.3
2026091604007648,KKHC,32,22,500,283.9,141950.0
2026091604007736,KKHC,53,52,30,284.0,8520.0
2026091604007735,KKHC,53,58,10,284.0,2840.0
2026091604007734,KKHC,53,42,40,284.0,11360.0
2026091604007733,KKHC,53,84,"1,378",284.0,391352.0
2026091604007724,KKHC,35,84,50,284.0,14200.0
2026091604007713,KKHC,41,39,10,283.9,2839.0
2026091604007537,KPCL,47,44,82,466.2,38228.4
2026091604007315,KPCL,17,7,1,454.1,454.1
2026091604007365,KPCL,83,44,"1,500",466.3,699450.0
2026091604007346,KPCL,35,44,250,467.0,116750.0
2026091604007319,KPCL,80,44,200,467.1,93420.0
2026091604007474,KPCL,47,44,200,466.2,93240.0
2026091604007473,KPCL,49,44,265,466.2,123543.0
2026091604007763,LEC,49,32,10,253.2,2532.0
2026091604007760,LEC,49,11,246,253.2,62287.2
2026091604007759,LEC,74,11,"1,000",253.2,253200.0
2026091604007758,LEC,36,11,254,253.2,64312.8
2026091604007757,LEC,58,11,"1,500",253.3,379950.0
2026091604007723,LEC,36,13,36,253.2,9115.2
2026091604007290,LEC,62,14,"1,000",253.6,253600.0
2026091604007289,LEC,22,14,100,253.7,25370.0
2026091604007288,LEC,22,14,100,253.8,25380.0
2026091604007287,LEC,77,14,76,254.0,19304.0
2026091604007286,LEC,58,14,10,254.1,2541.0
2026091604007653,LEC,58,13,100,253.6,25360.0
2026091604007652,LEC,22,13,68,253.7,17251.6
2026091604007607,LEC,22,58,32,253.7,8118.4
2026091604007293,LEC,60,14,714,253.5,180999.0
2026091604007292,LEC,49,14,"2,000",253.5,507000.0
2026091604007291,LEC,60,14,"1,000",253.5,253500.0
2026091604007722,LEC,49,13,"1,964",253.3,497481.2
2026091604007658,LEC,49,13,36,253.3,9118.8
2026091604007657,LEC,58,13,10,253.3,2533.0
2026091604007656,LEC,68,13,"1,000",253.5,253500.0
2026091604007655,LEC,60,13,286,253.5,72501.0
2026091604007654,LEC,47,13,500,253.6,126800.0
2026091604007678,MABEL,22,42,10,602.0,6020.0
2026091604007514,MABEL,86,38,10,601.4,6014.0
2026091604007358,MABEL,48,58,10,601.3,6013.0
2026091604007550,MEN,89,50,35,649.0,22715.0
2026091604007513,MEN,89,40,15,649.0,9735.0
2026091604007755,MHNL,45,45,30,257.0,7710.0
2026091604007642,MHNL,45,49,441,257.0,113337.0
2026091604007696,NGPL,81,44,250,410.0,102500.0
2026091604007685,NGPL,81,44,10,410.0,4100.0
2026091604007684,NGPL,48,44,200,410.0,82000.0
2026091604007683,NGPL,17,44,500,410.0,205000.0
2026091604007682,NGPL,10,44,200,410.0,82000.0
2026091604007681,NGPL,6,44,90,410.0,36900.0
2026091604007639,NGPL,13,44,30,410.3,12309.0
2026091604007638,NGPL,78,44,500,410.5,205250.0
2026091604007637,NGPL,45,44,10,411.0,4110.0
2026091604007636,NGPL,66,44,78,411.0,32058.0
2026091604007670,NGPL,6,44,210,410.0,86100.0
2026091604007669,NGPL,49,44,500,410.0,205000.0
2026091604007668,NGPL,72,44,72,410.0,29520.0
2026091604007667,NGPL,45,44,218,410.2,89423.6
2026091604007641,NGPL,45,44,282,410.2,115676.4
2026091604007640,NGPL,14,44,100,410.2,41020.0
2026091604007348,NHDL,17,7,1,617.1,617.1
2026091604007762,NHPC,57,58,50,267.9,13395.0
2026091604007718,NHPC,38,28,330,267.2,88176.0
2026091604007679,NHPC,38,34,50,267.2,13360.0
2026091604007554,NHPC,10,63,200,268.0,53600.0
2026091604007632,NICL,58,96,19,455.0,8645.0
2026091604007619,NICL,58,14,10,455.0,4550.0
2026091604007705,NIL,14,67,1,515.1,515.1
2026091604007563,OMPL,40,3,40,898.0,35920.0
2026091604007562,OMPL,35,3,20,900.0,18000.0
2026091604007561,OMPL,98,3,10,900.0,9000.0
2026091604007546,OMPL,98,38,90,900.0,81000.0
2026091604007545,OMPL,26,38,470,900.0,423000.0
2026091604007544,OMPL,26,38,90,901.0,81090.0
2026091604007521,PRIN,58,34,28,606.9,16993.2
2026091604007347,PRIN,58,58,130,599.0,77870.0
2026091604007436,PURE,66,57,50,785.6,39280.0
2026091604007412,PURE,6,57,50,785.4,39270.0
2026091604007373,RADHI,6,81,700,712.0,498400.0
2026091604007420,RHPL,5,48,900,169.0,152100.0
2026091604007419,RHPL,1,48,"2,000",169.1,338200.0
2026091604007418,RHPL,32,48,100,169.1,16910.0
2026091604007630,RIDI,45,63,553,352.4,194877.2
2026091604007629,RIDI,74,63,200,352.5,70500.0
2026091604007628,RIDI,40,63,600,352.5,211500.0
2026091604007627,RIDI,25,63,100,352.7,35270.0
2026091604007626,RIDI,16,63,47,352.7,16576.9
2026091604007606,RIDI,16,34,98,352.7,34564.6
2026091604007282,RIDI,49,34,10,353.7,3537.0
2026091604007281,RIDI,49,34,10,353.6,3536.0
2026091604007280,RIDI,49,34,10,353.5,3535.0
2026091604007279,RIDI,49,34,10,353.4,3534.0
2026091604007582,RIDI,16,14,113,352.7,39855.1
2026091604007581,RIDI,38,14,187,352.7,65954.9
2026091604007519,RIDI,36,34,245,353.0,86485.0
2026091604007284,RIDI,49,34,50,353.9,17695.0
2026091604007283,RIDI,49,34,10,353.8,3538.0
2026091604007560,SALICO,5,1,60,545.0,32700.0
2026091604007398,SALICO,5,14,68,545.0,37060.0
2026091604007384,SALICO,41,82,50,550.0,27500.0
2026091604007540,SGIC,34,56,15,395.0,5925.0
2026091604007539,SGIC,57,56,100,395.1,39510.0
2026091604007584,SHEL,74,51,200,303.7,60740.0
2026091604007583,SHEL,72,51,200,303.8,60760.0
2026091604007415,SHEL,74,1,40,303.7,12148.0
2026091604007773,SHPC,83,52,200,528.3,105660.0
2026091604007710,SHPC,91,16,500,528.3,264150.0
2026091604007553,SHPC,91,49,101,528.3,53358.3
2026091604007300,SHPC,91,52,50,528.3,26415.0
2026091604007440,SICL,47,36,100,569.0,56900.0
2026091604007439,SICL,58,36,150,569.0,85350.0
2026091604007749,SJCL,22,77,449,240.2,107849.8
2026091604007748,SJCL,51,77,990,240.5,238095.0
2026091604007747,SJCL,1,77,10,240.5,2405.0
2026091604007746,SJCL,57,77,65,240.6,15639.0
2026091604007299,SJCL,1,46,20,240.5,4810.0
2026091604007720,SPDL,22,25,41,365.0,14965.0
2026091604007571,SPDL,26,51,100,366.0,36600.0
2026091604007570,SPDL,10,51,50,366.1,18305.0
2026091604007569,SPDL,11,51,83,366.2,30394.6
2026091604007522,SPDL,11,36,25,366.2,9155.0
2026091604007532,SPIL,66,14,57,623.7,35550.9
2026091604007482,SPIL,66,45,11,623.7,6860.7
2026091604007754,SSHL,39,80,100,216.5,21650.0
2026091604007753,SSHL,63,80,500,216.5,108250.0
2026091604007752,SSHL,74,80,50,216.6,10830.0
2026091604007751,SSHL,74,80,120,216.6,25992.0
2026091604007303,SSHL,63,36,455,216.6,98553.0
2026091604007297,SSHL,63,49,45,216.6,9747.0
2026091604007330,SSHL,63,34,476,216.6,103101.6
2026091604007329,SSHL,63,36,24,216.6,5198.4
2026091604007321,SSHL,32,35,38,216.5,8227.0
2026091604007320,SSHL,34,35,962,216.5,208273.0
2026091604007317,SSHL,34,40,200,216.5,43300.0
2026091604007305,SSHL,58,36,21,216.6,4548.6
2026091604007338,SSHL,58,35,127,216.2,27457.4
2026091604007337,SSHL,48,35,458,216.3,99065.4
2026091604007336,SSHL,21,35,360,216.4,77904.0
2026091604007335,SSHL,34,35,55,216.4,11902.0
2026091604007333,SSHL,32,45,462,216.5,100023.0
2026091604007385,SSHL,57,57,20,216.3,4326.0
2026091604007382,SSHL,39,57,200,216.3,43260.0
2026091604007350,SSHL,41,45,70,216.5,15155.0
2026091604007407,SSHL,52,34,24,216.6,5198.4
2026091604007406,SSHL,52,45,440,216.5,95260.0
2026091604007405,SSHL,52,50,"1,000",216.5,216500.0
2026091604007404,SSHL,52,45,468,216.5,101322.0
2026091604007403,SSHL,52,57,"1,780",216.3,385014.0
2026091604007422,SSHL,58,58,500,216.2,108100.0
2026091604007416,SSHL,58,14,150,216.2,32430.0
2026091604007411,SSHL,52,52,22,217.0,4774.0
2026091604007410,SSHL,52,58,449,217.0,97433.0
2026091604007409,SSHL,52,77,717,216.9,155517.3
2026091604007408,SSHL,52,65,100,216.9,21690.0
2026091604007498,SSHL,29,13,500,217.0,108500.0
2026091604007497,SSHL,29,52,238,217.0,51646.0
2026091604007496,SSHL,29,39,"1,000",216.9,216900.0
2026091604007477,SSHL,13,52,10,217.0,2170.0
2026091604007437,SSHL,52,52,100,217.0,21700.0
2026091604007504,SSHL,29,22,"1,320",217.0,286440.0
2026091604007503,SSHL,29,17,500,217.0,108500.0
2026091604007502,SSHL,29,34,200,217.0,43400.0
2026091604007501,SSHL,29,91,"3,790",217.0,822430.0
2026091604007500,SSHL,29,91,500,217.0,108500.0
2026091604007499,SSHL,29,58,150,217.0,32550.0
2026091604007510,SSHL,29,53,500,217.0,108500.0
2026091604007509,SSHL,29,48,500,217.0,108500.0
2026091604007508,SSHL,29,45,500,217.0,108500.0
2026091604007507,SSHL,29,44,100,217.0,21700.0
2026091604007506,SSHL,29,39,50,217.0,10850.0
2026091604007505,SSHL,29,42,470,217.0,101990.0
2026091604007527,SSHL,91,14,318,217.0,69006.0
2026091604007517,SSHL,36,14,50,216.2,10810.0
2026091604007516,SSHL,36,42,277,216.2,59887.4
2026091604007515,SSHL,58,42,223,216.2,48212.6
2026091604007512,SSHL,29,14,"1,182",217.0,256494.0
2026091604007511,SSHL,29,36,"1,500",217.0,325500.0
2026091604007533,SSHL,34,45,"1,000",216.9,216900.0
2026091604007528,SSHL,91,19,42,217.0,9114.0
2026091604007559,SSHL,74,21,290,217.4,63046.0
2026091604007558,SSHL,74,41,40,217.1,8684.0
2026091604007557,SSHL,74,16,150,217.0,32550.0
2026091604007556,SSHL,74,49,20,217.0,4340.0
2026091604007555,SSHL,74,40,500,217.0,108500.0
2026091604007551,SSHL,39,48,500,216.9,108450.0
2026091604007590,SSHL,38,8,200,216.5,43300.0
2026091604007589,SSHL,48,8,500,216.6,108300.0
2026091604007588,SSHL,53,8,10,216.7,2167.0
2026091604007587,SSHL,74,8,100,216.7,21670.0
2026091604007586,SSHL,14,8,190,216.9,41211.0
2026091604007585,SSHL,42,21,340,217.4,73916.0
2026091604007611,SSHL,38,4,600,216.5,129900.0
2026091604007610,SSHL,95,4,100,217.0,21700.0
2026091604007609,SSHL,74,4,200,217.0,43400.0
2026091604007608,SSHL,38,4,100,217.0,21700.0
2026091604007591,SSHL,38,14,100,217.0,21700.0
2026091604007650,SWASTIK,44,58,10,1831.0,18310.0
2026091604007680,UAIL,64,11,10,383.8,3838.0
2026091604007633,UAIL,8,53,200,381.1,76220.0
2026091604007580,UAIL,64,36,10,383.0,3830.0
2026091604007573,UAIL,8,1,12,381.1,4573.2
2026091604007399,UAIL,64,52,10,383.0,3830.0
2026091604007395,UAIL,8,56,44,381.1,16768.4
2026091604007394,UAIL,57,56,19,381.2,7242.8
2026091604007393,UAIL,59,56,37,381.2,14104.4
2026091604007302,UAIL,17,49,26,383.0,9958.0
2026091604007552,UMRH,42,44,170,518.0,88060.0
2026091604007334,UMRH,52,44,140,518.0,72520.0
2026091604007771,UNHPL,44,44,162,363.0,58806.0
2026091604007770,UNHPL,5,44,200,363.0,72600.0
2026091604007769,UNHPL,62,44,500,363.1,181550.0
2026091604007768,UNHPL,13,44,50,363.1,18155.0
2026091604007767,UNHPL,58,44,88,363.5,31988.0
2026091604007663,UNLB,58,47,40,1235.0,49400.0
2026091604007662,UNLB,59,47,50,1236.0,61800.0
2026091604007661,UNLB,45,47,15,1239.0,18585.0
2026091604007660,UNLB,59,47,20,1240.0,24800.0
2026091604007664,UPCL,58,25,300,347.5,104250.0
2026091604007743,UPPER,38,57,500,197.0,98500.0
2026091604007686,UPPER,38,57,165,197.0,32505.0
2026091604007635,UPPER,40,57,100,197.0,19700.0
2026091604007568,UPPER,59,57,255,197.0,50235.0
2026091604007520,UPPER,49,62,200,196.9,39380.0
2026091604007432,UPPER,38,58,30,197.3,5919.0
2026091604007423,UPPER,42,58,40,197.3,7892.0
2026091604007383,UPPER,49,14,30,196.9,5907.0
2026091604007476,UPPER,38,57,280,197.3,55244.0
2026091604007435,UPPER,38,58,34,197.3,6708.2
2026091604007434,UPPER,38,49,400,197.3,78920.0
2026091604007433,UPPER,38,37,100,197.3,19730.0
2026091604007055,AHPC,44,67,96,269.4,25862.4
2026091604007054,AHPC,45,67,20,270.0,5400.0
2026091604007053,AHPC,47,67,29,270.0,7830.0
2026091604006875,AHPC,58,58,15,270.0,4050.0
2026091604006874,AHPC,68,58,100,270.0,27000.0
2026091604006873,AHPC,49,58,118,270.1,31871.8
2026091604007221,AKJCL,96,28,205,350.2,71791.0
2026091604007210,AKJCL,96,10,608,350.2,212921.6
2026091604007209,AKJCL,64,10,200,350.3,70060.0
2026091604007208,AKJCL,49,10,192,350.3,67257.6
2026091604007199,AKJCL,28,95,800,351.9,281520.0
2026091604007152,AKJCL,49,48,608,350.3,212982.4
2026091604007111,AKJCL,65,42,240,350.6,84144.0
2026091604007101,AKJCL,28,44,"1,000",352.0,352000.0
2026091604007075,AKJCL,65,58,150,350.6,52590.0
2026091604007151,AKJCL,58,48,362,350.5,126881.0
2026091604007150,AKJCL,39,48,500,350.5,175250.0
2026091604007149,AKJCL,34,48,200,350.5,70100.0
2026091604007148,AKJCL,65,48,20,350.6,7012.0
2026091604007147,AKJCL,39,48,200,350.6,70120.0
2026091604007146,AKJCL,65,48,110,350.6,38566.0
2026091604007184,AKPL,34,58,150,256.2,38430.0
2026091604007103,AKPL,38,58,50,256.2,12810.0
2026091604007058,AKPL,51,49,"1,000",256.3,256300.0
2026091604007057,AKPL,71,49,"1,000",256.4,256400.0
2026091604006877,AKPL,13,48,613,258.0,158154.0
2026091604006876,AKPL,13,1,387,258.0,99846.0
2026091604007271,API,26,34,156,341.0,53196.0
2026091604007270,API,1,34,"2,000",341.0,682000.0
2026091604007269,API,47,34,"1,000",341.1,341100.0
2026091604007268,API,53,34,412,341.1,140533.2
2026091604007267,API,44,34,"1,000",341.2,341200.0
2026091604007266,API,83,34,432,341.3,147441.6
2026091604007197,API,83,64,347,341.3,118431.1
2026091604007107,API,83,14,50,341.3,17065.0
2026091604007098,API,14,52,40,341.4,13656.0
2026091604006954,API,83,74,"1,546",341.3,527649.8
2026091604006801,API,83,50,625,341.3,213312.5
2026091604006800,API,34,50,200,341.4,68280.0
2026091604006841,AVYAN,51,25,50,1056.0,52800.0
2026091604007262,BANDIPUR,21,48,50,652.5,32625.0
2026091604007250,BANDIPUR,22,48,32,653.0,20896.0
2026091604007229,BANDIPUR,42,48,50,653.5,32675.0
2026091604007093,BANDIPUR,22,50,32,653.0,20896.0
2026091604006977,BANDIPUR,22,58,30,653.0,19590.0
2026091604006797,BANDIPUR,22,14,10,653.0,6530.0
2026091604007092,BARUN,89,77,100,331.0,33100.0
2026091604007091,BARUN,89,77,75,331.0,24825.0
2026091604006913,BARUN,89,58,25,331.0,8275.0
2026091604006912,BARUN,14,58,75,331.0,24825.0
2026091604006805,BHCL,85,32,10,535.0,5350.0
2026091604006811,BHCL,85,19,10,535.0,5350.0
2026091604006810,BHCL,85,4,10,535.0,5350.0
2026091604006809,BHCL,85,21,11,535.0,5885.0
2026091604006808,BHCL,85,21,10,535.0,5350.0
2026091604006807,BHCL,85,50,100,535.0,53500.0
2026091604006806,BHCL,85,1,150,535.0,80250.0
2026091604006817,BHCL,85,41,300,538.0,161400.0
2026091604006816,BHCL,85,6,10,536.0,5360.0
2026091604006815,BHCL,85,1,10,536.0,5360.0
2026091604006814,BHCL,85,58,10,536.0,5360.0
2026091604006813,BHCL,85,41,300,536.0,160800.0
2026091604006812,BHCL,85,96,10,535.0,5350.0
2026091604006821,BHCL,85,94,"1,029",538.9,554528.1
2026091604006820,BHCL,85,42,10,538.3,5383.0
2026091604006819,BHCL,85,32,10,538.0,5380.0
2026091604006818,BHCL,85,64,10,538.0,5380.0
2026091604006852,BHCL,85,45,324,538.8,174571.2
2026091604006853,BHCL,85,94,437,538.9,235499.3
2026091604006872,BHCL,85,94,24,538.9,12933.6
2026091604006871,BHCL,85,90,300,538.0,161400.0
2026091604006898,BHCL,85,94,300,538.9,161670.0
2026091604006935,BHCL,85,44,195,538.8,105066.0
2026091604006915,BHCL,85,54,10,539.0,5390.0
2026091604006914,BHCL,85,1,993,539.0,535227.0
2026091604006978,BHCL,85,45,50,538.0,26900.0
2026091604006964,BHCL,85,90,200,538.0,107600.0
2026091604007006,BHCL,85,47,530,538.0,285140.0
2026091604006998,BHCL,85,14,10,538.0,5380.0
2026091604006980,BHCL,85,45,10,538.0,5380.0
2026091604007036,BHCL,85,45,10,538.0,5380.0
2026091604007047,BHCL,85,71,100,538.0,53800.0
2026091604007039,BHCL,85,90,240,538.0,129120.0
2026091604007052,BHCL,39,39,10,539.0,5390.0
2026091604007051,BHCL,39,6,10,539.0,5390.0
2026091604007090,BHCL,39,21,80,539.0,43120.0
2026091604007099,BHCL,91,45,50,539.0,26950.0
2026091604007154,BHCL,85,56,50,538.0,26900.0
2026091604007130,BHCL,85,94,"2,000",538.0,1076000.0
2026091604007079,BPCL,34,41,50,672.1,33605.0
2026091604007214,BUNGAL,13,6,10,528.3,5283.0
2026091604007034,BUNGAL,13,58,50,528.3,26415.0
2026091604006895,BUNGAL,36,58,10,530.0,5300.0
2026091604006894,BUNGAL,36,42,10,530.0,5300.0
2026091604006893,BUNGAL,36,8,199,530.0,105470.0
2026091604007074,CGH,57,45,14,790.5,11067.0
2026091604006979,CGH,16,45,42,793.0,33306.0
2026091604007273,CHCL,65,51,11,357.9,3936.9
2026091604007254,CHCL,14,34,50,356.7,17835.0
2026091604007170,CHCL,65,51,14,357.9,5010.6
2026091604006909,CHCL,48,17,25,357.0,8925.0
2026091604006908,CHCL,26,17,60,357.0,21420.0
2026091604007082,CREST,58,52,10,1098.0,10980.0
2026091604006850,DLBS,42,45,10,1053.0,10530.0
2026091604007272,GHL,46,17,10,246.6,2466.0
2026091604007256,GHL,39,6,90,247.0,22230.0
2026091604007255,GHL,39,45,10,246.8,2468.0
2026091604007252,GHL,46,45,46,246.6,11343.6
2026091604007247,GHL,46,68,50,246.6,12330.0
2026091604007244,GHL,95,38,200,246.8,49360.0
2026091604006989,GHL,60,69,"1,000",245.9,245900.0
2026091604006988,GHL,60,69,"1,000",245.8,245800.0
2026091604006987,GHL,60,13,800,245.5,196400.0
2026091604006966,GHL,54,13,100,245.5,24550.0
2026091604006955,GHL,6,68,90,245.0,22050.0
2026091604007220,GHL,46,13,215,246.6,53019.0
2026091604007204,GHL,35,13,285,246.6,70281.0
2026091604007183,GHL,34,45,41,246.5,10106.5
2026091604007144,GHL,89,68,100,245.5,24550.0
2026091604006991,GHL,60,13,400,246.6,98640.0
2026091604006990,GHL,60,53,300,246.1,73830.0
2026091604007264,GLH,37,45,177,260.3,46073.1
2026091604007251,GLH,37,58,200,260.3,52060.0
2026091604007202,GLH,37,58,269,260.3,70020.7
2026091604007201,GLH,41,58,256,260.5,66688.0
2026091604007110,GLH,41,58,434,260.5,113057.0
2026091604007109,GLH,54,58,200,260.6,52120.0
2026091604007108,GLH,54,58,366,260.6,95379.6
2026091604007263,HDHPC,37,58,220,231.9,51018.0
2026091604007258,HDHPC,100,48,500,231.1,115550.0
2026091604007243,HDHPC,49,50,10,231.0,2310.0
2026091604007223,HDHPC,49,45,23,231.0,5313.0
2026091604007222,HDHPC,42,45,32,231.1,7395.2
2026091604007207,HDHPC,42,52,20,231.1,4622.0
2026091604006823,HDHPC,58,36,35,233.5,8172.5
2026091604006822,HDHPC,33,36,51,233.5,11908.5
2026091604006795,HDHPC,57,58,238,233.0,55454.0
2026091604006793,HDHPC,34,58,20,233.0,4660.0
2026091604006792,HDHPC,81,58,176,233.5,41096.0
2026091604006831,HDHPC,38,72,655,232.7,152418.5
2026091604006830,HDHPC,34,72,83,232.7,19314.1
2026091604006829,HDHPC,44,72,"1,000",232.8,232800.0
2026091604006828,HDHPC,57,72,300,232.9,69870.0
2026091604006827,HDHPC,34,72,700,233.0,163100.0
2026091604006826,HDHPC,57,72,262,233.0,61046.0
2026091604006916,HDHPC,17,59,10,232.7,2327.0
2026091604006901,HDHPC,19,59,70,232.7,16289.0
2026091604006884,HDHPC,95,35,200,233.0,46600.0
2026091604006883,HDHPC,95,35,300,232.7,69810.0
2026091604006878,HDHPC,38,35,45,232.7,10471.5
2026091604006863,HDHPC,38,46,300,232.7,69810.0
2026091604006941,HDHPC,36,59,420,232.7,97734.0
2026091604006940,HDHPC,36,46,298,232.0,69136.0
2026091604006934,HDHPC,70,46,"2,000",232.0,464000.0
2026091604006933,HDHPC,41,46,302,232.0,70064.0
2026091604006932,HDHPC,56,46,100,232.1,23210.0
2026091604006926,HDHPC,56,34,100,232.1,23210.0
2026091604006974,HDHPC,42,58,100,232.9,23290.0
2026091604006973,HDHPC,42,28,345,232.7,80281.5
2026091604006972,HDHPC,42,14,500,232.5,116250.0
2026091604006965,HDHPC,33,49,500,232.1,116050.0
2026091604006943,HDHPC,36,35,"3,432",233.0,799656.0
2026091604006942,HDHPC,36,34,500,232.7,116350.0
2026091604007004,HDHPC,48,41,20,231.0,4620.0
2026091604007003,HDHPC,48,46,149,231.0,34419.0
2026091604006997,HDHPC,48,46,351,231.0,81081.0
2026091604006993,HDHPC,63,35,300,232.0,69600.0
2026091604006976,HDHPC,33,35,290,232.1,67309.0
2026091604006975,HDHPC,42,47,55,232.9,12809.5
2026091604007021,HDHPC,49,35,"2,470",230.1,568347.0
2026091604007020,HDHPC,48,35,500,230.1,115050.0
2026091604007019,HDHPC,92,35,30,230.2,6906.0
2026091604007018,HDHPC,49,35,"1,000",230.3,230300.0
2026091604007017,HDHPC,62,35,"1,000",230.5,230500.0
2026091604007005,HDHPC,48,36,31,231.0,7161.0
2026091604007131,HDHPC,52,36,339,231.0,78309.0
2026091604007102,HDHPC,63,36,150,231.0,34650.0
2026091604007076,HDHPC,17,43,20,230.4,4608.0
2026091604007070,HDHPC,17,97,50,230.4,11520.0
2026091604007063,HDHPC,35,36,980,231.0,226380.0
2026091604007062,HDHPC,35,7,20,230.8,4616.0
2026091604007157,HDHPC,52,48,80,232.0,18560.0
2026091604007156,HDHPC,52,42,782,232.0,181424.0
2026091604007143,HDHPC,64,42,232,232.0,53824.0
2026091604007141,HDHPC,17,56,145,231.1,33509.5
2026091604007133,HDHPC,52,1,100,231.0,23100.0
2026091604007132,HDHPC,52,97,50,231.0,11550.0
2026091604007172,HDHPC,42,38,100,231.0,23100.0
2026091604007171,HDHPC,17,38,235,231.1,54308.5
2026091604007169,HDHPC,52,19,511,232.0,118552.0
2026091604007168,HDHPC,17,56,50,231.1,11555.0
2026091604007162,HDHPC,54,19,100,232.0,23200.0
2026091604007158,HDHPC,52,19,138,232.0,32016.0
2026091604007180,HDHPC,52,77,25,232.0,5800.0
2026091604007179,HDHPC,52,19,"1,806",232.0,418992.0
